yyyymm,index,D12,E12,BM,TBL,AAA,BAA,LTY,NTIS,Rfree,INFL,LTR,corpr,SVAR,csp,Stockreturn,RET,DP,DY,EP,DFY,DFR
1996-08-01,651.99,14.5337,35.6367,0.2380611179,0.0505,0.0746,0.0818,0.0726,0.0308861056,0.0041,0.001910828,-0.0139,-0.007,0.0011215207,-0.0003522358,0.021928,0.019589,2.654542090726422,0.009012743732470074,3.5514480057230573,0.007199999999999998,0.0865
1996-09-01,687.31,14.664,36.0,0.2272973181,0.0509,0.0766,0.0835,0.0704,0.0295807368,0.0044,0.0031786395,0.029,0.0259,0.000686243,-0.0005386936,0.056035,0.054112,2.6293605105374036,0.008925419810981605,3.52748393845611,0.006900000000000003,0.041400000000000006
1996-10-01,705.27,14.7423,36.91,0.2217476558,0.0499,0.0739,0.0807,0.0671,0.0256558088,0.0042,0.0031685678,0.0404,0.0361,0.000606645,-0.0005314503,0.026798,0.025348,2.6639229125803885,0.005325402042984706,3.581684517041907,0.0068000000000000005,0.02670000000000001
1996-11-01,757.02,14.8207,37.82,0.2050079191,0.0503,0.071,0.0779,0.0643,0.0220673413,0.0041,0.0018951358,0.0351,0.0263,0.0007037354,-0.0006139252,0.076441,0.074218,2.619583852220762,0.005303939640373567,3.5563970632303117,0.006900000000000003,0.029199999999999997
1996-12-01,740.74,14.899,38.73,0.2073427297,0.0491,0.072,0.0789,0.0673,0.0241256867,0.0046,0.0,-0.0256,-0.0186,0.0017090846,-0.0003967552,-0.019798,-0.021518,2.721092096605202,0.005269244384439986,3.676412493526661,0.006900000000000003,0.0929
1997-01-01,786.16,14.9523,39.2333,0.1962401029,0.0503,0.0742,0.0809,0.0689,0.0244069327,0.0045,0.0031525851,-0.0079,-0.0028,0.0013600822,-0.0007941293,0.062827,0.061689,2.6420381341574357,0.003571037552233758,3.606698875980088,0.006699999999999998,0.07680000000000001
1997-02-01,790.82,15.0057,39.7367,0.1943954108,0.0501,0.0731,0.0794,0.0694,0.0229109266,0.0039,0.0031426776,0.0005,0.0028,0.0014747914,-0.0013029057,0.007752,0.0058,2.7006781289204955,0.0035649947630598255,3.6745231939172496,0.0063,0.0689
1997-03-01,757.12,15.059,40.24,0.2147802023,0.0514,0.0755,0.0818,0.0723,0.0211485434,0.0043,0.0025062657,-0.0252,-0.0221,0.0020014615,-0.0013083062,-0.041688,-0.04331,2.7536638191046827,0.0035456901841870447,3.736549525791484,0.0063,0.0975
1997-04-01,801.34,15.093,40.3433,0.2017410478,0.0516,0.0773,0.0834,0.0705,0.0169452901,0.0043,0.00125,0.0255,0.0184,0.003005081,-0.000871922,0.060274,0.059016,2.653957060177291,0.002255241072608438,3.6371513338406336,0.006100000000000008,0.045
1997-05-01,848.28,15.127,40.4467,0.1928785879,0.0505,0.0758,0.082,0.0701,0.0132644502,0.0049,-0.0006242197,0.0097,0.0128,0.0020074558,-0.0008784074,0.061401,0.059272,2.655080226580062,0.002250166402771203,3.6385840579762445,0.006199999999999997,0.060399999999999995
1997-06-01,885.14,15.161,40.55,0.184287615,0.0493,0.0741,0.0802,0.0688,0.010846707,0.0037,0.0012492192,0.0195,0.0187,0.0019744632,-0.0006620977,0.044103,0.042762,2.674623341099444,0.002245114519382252,3.658432780561422,0.006099999999999994,0.0493
1997-07-01,954.29,15.2183,40.58,0.171964943,0.0505,0.0714,0.0775,0.0637,0.0115926587,0.0043,0.0012476606,0.0626,0.0528,0.0020102151,-0.0006272571,0.080388,0.078977,2.642110651057197,0.003772309957752462,3.6228873343976686,0.006099999999999994,0.0011000000000000038
1997-08-01,899.47,15.2757,40.61,0.1855054038,0.0514,0.0722,0.0782,0.0672,0.012877263,0.0041,0.0018691589,-0.0317,-0.024,0.0024647217,-0.0004309205,-0.054975,-0.056458,2.7812383305215684,0.003764679464371312,3.7589893416982068,0.006000000000000005,0.09889999999999999
1997-09-01,947.28,15.333,40.64,0.177967857,0.0495,0.0715,0.077,0.0649,0.0146342661,0.0044,0.0024875622,0.0316,0.0226,0.0026264943,-0.0007428601,0.053886,0.052408,2.676121368454252,0.0037440379326838524,3.6508668032702265,0.005500000000000005,0.033299999999999996
1997-10-01,914.62,15.3877,40.3333,0.1900006773,0.0497,0.07,0.0757,0.0623,0.0162628256,0.0042,0.0024813896,0.0341,0.0191,0.0093638214,-0.0005992388,-0.032605,-0.03373,2.7661734889890615,0.00356112053480917,3.7297824304820093,0.005699999999999997,0.028200000000000003
1997-11-01,955.40,15.4423,40.0267,0.1807462988,0.0514,0.0687,0.0742,0.0614,0.0156672081,0.0039,-0.0006188119,0.0148,0.0101,0.00266211,-0.0007918427,0.046321,0.044625,2.6907894972332054,0.003542008244143968,3.643225731434898,0.005500000000000005,0.0466
1997-12-01,970.43,15.497,39.72,0.1788008842,0.0516,0.0676,0.0732,0.0602,0.0155594713,0.0048,-0.0012383901,0.0184,0.0163,0.0022493744,-0.000888779,0.017147,0.0157,2.723499456805198,0.0035359595719928194,3.664707839176972,0.005600000000000008,0.0418
1998-01-01,980.28,15.545,39.66,0.1788402734,0.0504,0.0661,0.0719,0.0589,0.0137396363,0.0043,0.0018598884,0.02,0.0137,0.0024688425,-0.0007004554,0.011994,0.01108,2.731745043510717,0.0030925867055189293,3.66834912309165,0.0058,0.038900000000000004
1998-02-01,"1,049.34",15.593,39.6,0.1654630971,0.0509,0.0667,0.0725,0.0599,0.0120563774,0.0039,0.0018564356,-0.0072,-0.0007,0.0010533477,-0.000804846,0.071956,0.070303,2.674866095602748,0.003083052092031302,3.6068731182604346,0.0058,0.0671
1998-03-01,"1,101.75",15.641,39.54,0.181140396,0.0503,0.0672,0.0732,0.0602,0.0164888614,0.0039,0.0018529957,0.0025,0.0038,0.0011367858,-0.0007397901,0.051336,0.050104,2.6985596716921045,0.0030735760893563224,3.6259768177424707,0.006000000000000005,0.057699999999999994
1998-04-01,"1,111.75",15.744,39.35,0.1758729222,0.0495,0.0669,0.0733,0.0604,0.0164053658,0.0043,0.0018495684,0.0026,0.0053,0.001614764,-0.0009559644,0.011275,0.010232,2.7451843403098977,0.006563668617793006,3.6612209748634124,0.006400000000000003,0.057800000000000004
1998-05-01,"1,090.82",15.847,39.16,0.1791022057,0.05,0.0669,0.073,0.0592,0.0190752061,0.004,0.0018461538,0.0182,0.0167,0.0009588233,-0.0008915195,-0.017674,-0.019206,2.780654207960671,0.006520867650773532,3.6853298176623097,0.006099999999999994,0.041
1998-06-01,"1,133.84",15.95,38.97,0.178060606,0.0498,0.0653,0.0713,0.0576,0.0240105767,0.0041,0.0012285012,0.0228,0.0115,0.0020973439,-0.0011688478,0.04097,0.0398,2.7284888292308533,0.006478621270182394,3.6218221193506177,0.006000000000000005,0.0348
1998-07-01,"1,120.67",16.0143,38.6767,0.1794381089,0.0496,0.0655,0.0715,0.0584,0.0253535652,0.004,0.0012269939,-0.004,-0.0056,0.0022281758,-0.0023045245,-0.010109,-0.011112,2.783591073083063,0.004023243852209646,3.665346351537047,0.0059999999999999915,0.0624
1998-08-01,957.28,16.0787,38.3833,0.2114320916,0.049,0.0652,0.0714,0.0547,0.0285190292,0.0043,0.0012254902,0.0465,0.0089,0.009333917,-0.0018568563,-0.143124,-0.144504,2.9206194147114806,0.004013341628417599,3.790746469165728,0.006200000000000011,0.008199999999999999
1998-09-01,"1,017.01",16.143,38.09,0.2032484042,0.0461,0.064,0.0709,0.0517,0.0240829091,0.0046,0.0012239902,0.0395,0.0413,0.0099710169,-0.0016339078,0.063176,0.061612,2.7183105191753922,0.003991104463911377,3.5767757804905127,0.006900000000000003,0.012200000000000003
1998-10-01,"1,098.67",16.1603,37.9633,0.1855190768,0.0396,0.0637,0.0718,0.054,0.0207400892,0.0032,0.0024449878,-0.0218,-0.019,0.0051715275,-0.0013748512,0.080111,0.079144,2.702446617277069,0.0010710981016770482,3.55650890357755,0.008099999999999996,0.0758
1998-11-01,"1,163.63",16.1777,37.8367,0.1748468445,0.0441,0.0641,0.0734,0.0535,0.0220035773,0.0031,0.0,0.0097,0.027,0.0019366789,-0.0012152598,0.062164,0.060685,2.7214697507225014,0.0010761334454323368,3.5711155310783997,0.009300000000000003,0.0438
1998-12-01,"1,229.23",16.195,37.71,0.1736113154,0.0439,0.0622,0.0723,0.0542,0.0200570294,0.0038,-0.0006097561,-0.0032,0.001,0.0032868972,-0.0010338728,0.059673,0.058454,2.7250295526232926,0.001068801900791172,3.5702523112702655,0.010100000000000005,0.0574
1999-01-01,"1,279.64",16.2797,37.9333,0.1703206191,0.0434,0.0624,0.0729,0.0536,0.0155876993,0.0035,0.0024405125,0.0121,0.0123,0.0033356136,-0.0012959934,0.0428,0.042,2.7471189328861776,0.0052163802628850675,3.5930293542891127,0.01050000000000001,0.0415
1999-02-01,"1,238.33",16.3643,38.1567,0.1712768096,0.0444,0.064,0.0739,0.0587,0.0184466675,0.0035,0.0012172855,-0.052,-0.0401,0.0034821497,-0.0011728518,-0.031935,-0.033156,2.827037132825041,0.005183199938863403,3.6736363648532273,0.009899999999999992,0.11069999999999999
1999-03-01,"1,286.37",16.449,38.38,0.1728971707,0.0444,0.0662,0.0753,0.0592,0.0206681224,0.0043,0.0030395137,-0.0008,0.0002,0.0032135873,-0.0010753509,0.038979,0.037774,2.761285685090021,0.005162552264979858,3.608557490579554,0.00910000000000001,0.060000000000000005
1999-04-01,"1,335.18",16.4487,39.26,0.1568258764,0.0429,0.0664,0.0748,0.0594,0.0251812663,0.0037,0.0072727273,0.0021,-0.0024,0.002726626,-0.0012580821,0.037559,0.036771,2.7626874467329317,-1.8238357089472856e-05,3.632647188848315,0.008400000000000005,0.057300000000000004
1999-05-01,"1,301.84",16.4483,40.14,0.1602311354,0.045,0.0693,0.0772,0.0615,0.0258974347,0.0034,0.0,-0.0185,-0.0176,0.0030856487,-0.0011522804,-0.023159,-0.024833,2.8233811284060315,-2.4318326900196752e-05,3.715532343368192,0.007900000000000004,0.08
1999-06-01,"1,372.71",16.448,41.02,0.1542274468,0.0457,0.0723,0.0802,0.0627,0.0188685806,0.004,0.0,-0.0078,-0.016,0.0024092465,-0.0011446288,0.054431,0.053398,2.7457728892727546,-1.8239133276587438e-05,3.6596287526442346,0.00789999999999999,0.07050000000000001
1999-07-01,"1,328.72",16.5123,42.0,0.1587964727,0.0455,0.0719,0.0795,0.0639,0.0193704415,0.0038,0.0030084236,-0.0077,-0.0113,0.0016111779,-0.0011695952,-0.03022,-0.031084,2.8343255577387563,0.0039016684660015954,3.7678896182833683,0.007599999999999996,0.0716
1999-08-01,"1,320.41",16.5767,42.98,0.1562430269,0.0472,0.074,0.0815,0.0649,0.0188807383,0.0039,0.0023995201,-0.0053,-0.0026,0.0027298485,-0.0010558461,-0.005004,-0.006251,2.813002094915152,0.003892537176395816,3.7657388912143643,0.007500000000000007,0.0702
1999-09-01,"1,282.71",16.641,43.96,0.1636844982,0.0468,0.0739,0.082,0.0646,0.0203796791,0.0039,0.0047875524,0.0084,0.0093,0.0027049432,-0.0009857026,-0.028079,-0.029257,2.839948529741207,0.003871434826054898,3.8113591295354206,0.00810000000000001,0.05620000000000001
1999-10-01,"1,362.93",16.658,45.3633,0.1576906607,0.0486,0.0755,0.0838,0.0651,0.0204452369,0.0039,0.0017867778,-0.0012,0.0047,0.0048759751,-0.0005150403,0.064238,0.063512,2.7486525815131486,0.0010210517719415613,3.750465408095999,0.008300000000000002,0.06630000000000001
1999-11-01,"1,388.91",16.675,46.7667,0.1555459671,0.0507,0.0736,0.0815,0.0662,0.0182804544,0.0036,0.0005945303,-0.0061,-0.0024,0.0013542672,0.0001107107,0.020822,0.019547,2.7930885918016877,0.0010200102885389306,3.8243494111984266,0.007900000000000004,0.07229999999999999
1999-12-01,"1,469.25",16.692,48.17,0.1471672594,0.052,0.0755,0.0819,0.0682,0.0178887565,0.0044,0.0,-0.0155,-0.0102,0.0011487749,6.4278e-05,0.062579,0.061549,2.752350562729306,0.00101897092761849,3.8121574206421296,0.006400000000000003,0.0837
2000-01-01,"1,394.46",16.7153,49.0967,0.15465416,0.0532,0.0778,0.0833,0.0666,0.0253587807,0.0041,0.0029708853,0.0228,-0.0021,0.0052062998,0.0006223722,-0.04963,-0.050296,2.8659544676619415,0.001394904932635388,3.9434218227658295,0.005500000000000005,0.043800000000000006
2000-02-01,"1,366.42",16.7387,50.0233,0.1670564326,0.0555,0.0768,0.0829,0.0646,0.027418814,0.0043,0.0059241706,0.0264,0.0092,0.0030004662,0.0004046909,-0.017458,-0.018666,2.835181403742302,0.0013989360803607909,3.929946896883866,0.006100000000000008,0.038200000000000005
2000-03-01,"1,498.58",16.762,50.95,0.1499735618,0.0569,0.0768,0.0837,0.0618,0.0182913901,0.0047,0.0082449941,0.0367,0.0169,0.0066783159,0.0001848837,0.098488,0.097431,2.7206264196767145,0.0013910159344123763,3.8323567596687336,0.006900000000000003,0.025099999999999997
2000-04-01,"1,452.43",16.7427,51.2733,0.1526004182,0.0566,0.0764,0.084,0.063,0.0119449458,0.0046,0.0005841121,-0.0076,-0.0115,0.0079417469,-0.0003869421,-0.031583,-0.032308,2.849545342378024,-0.0011520772986903793,3.968753148850068,0.0076000000000000095,0.0706
2000-05-01,"1,420.60",16.7233,51.5967,0.1556687311,0.0579,0.0799,0.089,0.064,0.0091785275,0.005,0.0011675423,-0.0054,-0.0161,0.0051854234,8.913e-06,-0.022304,-0.023617,2.8391069566030236,-0.001159385775000743,3.9657617169540336,0.009099999999999997,0.0694
2000-06-01,"1,454.60",16.704,51.92,0.1567779616,0.0569,0.0767,0.0848,0.0622,0.0071242127,0.004,0.0052478134,0.0244,0.0326,0.0023597572,-0.0002467433,0.026219,0.025497,2.789429211700228,-0.0011547449027951018,3.9234850723958345,0.008099999999999996,0.0378
2000-07-01,"1,430.83",16.585,52.5133,0.155674151,0.0596,0.0765,0.0835,0.0611,0.0047122339,0.0048,0.0023201856,0.0173,0.0179,0.0020654329,7.159e-06,-0.012795,-0.013559,2.821293672399016,-0.0071495393012126485,3.973861470847441,0.007000000000000006,0.043800000000000006
2000-08-01,"1,517.68",16.466,53.1067,0.146053064,0.0609,0.0755,0.0826,0.0594,0.0046746382,0.005,0.0,0.024,0.0135,0.0010392529,-0.0002776155,0.062594,0.061275,2.7387036488762346,-0.007201023522781291,3.909709097312724,0.007100000000000009,0.0354
2000-09-01,"1,436.51",16.347,53.7,0.1537894629,0.06,0.0762,0.0835,0.0612,0.0044689258,0.0051,0.0052083333,-0.0157,0.0046,0.0015999952,-0.0005084875,-0.052088,-0.052795,2.846132394269071,-0.007253254607163306,4.035501001514819,0.007300000000000001,0.0769
2000-10-01,"1,429.40",16.3217,52.4667,0.1493007889,0.0611,0.0755,0.0834,0.06,0.0037442804,0.0056,0.0017271157,0.0187,0.0045,0.0055682093,-0.0013389528,-0.00412,-0.004829,2.796615510777657,-0.0015488834914139105,3.9642986826390065,0.007900000000000004,0.041299999999999996
2000-11-01,"1,314.95",16.2963,51.2333,0.1572808929,0.0617,0.0745,0.0828,0.0576,0.0011574522,0.0051,0.0005747126,0.0319,0.0263,0.0032724144,-0.0018525551,-0.078268,-0.079557,2.8692060881806793,-0.0015574225969778865,4.014657711258142,0.008300000000000002,0.0257
2000-12-01,"1,320.28",16.271,50.0,0.1518515036,0.0577,0.0721,0.0802,0.0558,-0.0022617472,0.005,-0.0005743825,0.0243,0.027,0.0052992481,-0.000524853,0.00572,0.004861,2.783664382157182,-0.0015537060234973588,3.906303005428146,0.008099999999999996,0.0315
2001-01-01,"1,366.01",16.1717,48.48,0.1504496662,0.0515,0.0715,0.0793,0.0562,-0.0031925908,0.0054,0.0063218391,0.0005,0.0359,0.004941018,-0.0015650504,0.032372,0.031555,2.750890801025209,-0.006121581131973031,3.848779341761059,0.007800000000000001,0.0557
2001-02-01,"1,239.94",16.0723,46.96,0.1560700913,0.0488,0.071,0.0787,0.0549,-0.0068557205,0.0038,0.0039977156,0.0191,0.0127,0.0025284102,-0.0022728464,-0.090952,-0.092131,2.868049293341412,-0.006165507683796978,3.9402481755198413,0.007700000000000012,0.0358
2001-03-01,"1,160.33",15.973,45.44,0.1331135514,0.0442,0.0698,0.0784,0.0559,-0.0052134444,0.0042,0.0022753129,-0.0074,-0.0029,0.0071395945,-0.0018640665,-0.063706,-0.064587,2.8346057968078195,-0.0061974965335922505,3.880098774412896,0.008599999999999997,0.0633
2001-04-01,"1,249.46",15.8773,42.5567,0.1224969006,0.0387,0.072,0.0807,0.0593,-0.0025430255,0.0039,0.0039727582,-0.0313,-0.0128,0.0074262611,-0.0010245789,0.077824,0.076981,2.6870664161741518,-0.006009380633667849,3.6730133044332094,0.0087,0.0906
2001-05-01,"1,255.82",15.7817,39.6733,0.120510188,0.0362,0.0729,0.0807,0.0594,-0.0002482857,0.0032,0.004522329,0.0037,0.0132,0.0025362374,-0.0011840987,0.006859,0.00533,2.751992040920578,-0.006039375253573898,3.673819417353318,0.0077999999999999875,0.0557
2001-06-01,"1,224.42",15.686,36.79,0.1252094328,0.0349,0.0718,0.0797,0.059,0.0050407545,0.0028,0.0016882386,0.0085,0.0055,0.0015083583,-0.0015922058,-0.024505,-0.025183,2.7772735947904748,-0.006082446130103225,3.629731069116683,0.00789999999999999,0.050499999999999996
2001-07-01,"1,211.23",15.7027,33.9633,0.1249665833,0.0351,0.0713,0.0797,0.0561,0.0079138367,0.003,-0.0028089888,0.0376,0.0361,0.0028996134,-0.0020270501,-0.009317,-0.010248,2.7631496720906323,0.0010640773001577841,3.5345975298670185,0.00839999999999999,0.018499999999999996
2001-08-01,"1,133.58",15.7193,31.1367,0.1321641438,0.0336,0.0702,0.0785,0.0546,0.0099183208,0.0031,0.0,0.0206,0.0156,0.0022215212,-0.0026412673,-0.063435,-0.064933,2.818324256747517,0.0010565846568844073,3.5018221877652667,0.008300000000000002,0.034
2001-09-01,"1,040.94",15.736,28.31,0.1486285882,0.0264,0.0717,0.0803,0.0542,0.008652734,0.0028,0.0045070423,0.0081,-0.0152,0.0071675937,-0.001822915,-0.080361,-0.081352,2.8363120810867577,0.0010618243392408466,3.423576099123808,0.008599999999999997,0.0461
2001-10-01,"1,059.78",15.7373,27.1033,0.1449013996,0.0216,0.0703,0.0791,0.0506,0.0107492736,0.0022,-0.003365115,0.0464,0.0437,0.0032497725,-0.0013347395,0.01954,0.018546,2.736493690790903,8.260970414530888e-05,3.2801154916898545,0.008800000000000002,0.004200000000000002
2001-11-01,"1,139.45",15.7387,25.8967,0.1334813667,0.0187,0.0697,0.0781,0.0553,0.0111617665,0.0017,-0.0016882386,-0.0471,-0.0188,0.002189358,-0.0010598798,0.078787,0.077259,2.6773356474563577,8.895666545472025e-05,3.1753285474603365,0.008400000000000005,0.1024
2001-12-01,"1,148.08",15.74,24.69,0.1312178459,0.0169,0.0677,0.0805,0.0575,0.0134648247,0.0015,-0.003945885,-0.0183,-0.009,0.0017979581,-0.0013361672,0.009051,0.007849,2.7471542429892573,8.25955328993544e-05,3.197347303357088,0.012800000000000006,0.0758
2002-01-01,"1,130.20",15.7367,24.6933,0.1325605487,0.0165,0.0655,0.0787,0.0569,0.0111912895,0.0014,0.0022637238,0.0138,0.0175,0.0021838795,-0.0020042449,-0.014324,-0.01532,2.77031956408314,-0.00020967890611700568,3.2208559517768944,0.013200000000000003,0.0431
2002-02-01,"1,106.73",15.7333,24.6967,0.1301190857,0.0172,0.0651,0.0789,0.0563,0.0124990208,0.0013,0.0039525692,0.0115,0.013,0.002567843,-0.0018207545,-0.019481,-0.020973,2.7752604852770877,-0.00021607880605234442,3.2261506314693573,0.013799999999999993,0.044800000000000006
2002-03-01,"1,147.39",15.73,24.7,0.2368334023,0.0179,0.0681,0.0811,0.0604,0.0137594442,0.0013,0.005624297,-0.0436,-0.0295,0.0020148209,-0.0022385902,0.037572,0.03669,2.7179977170701863,-0.0002097682069015505,3.1692312436339316,0.013000000000000012,0.10400000000000001
2002-04-01,"1,076.92",15.833,25.38,0.2477323126,0.0171,0.0676,0.0803,0.0575,0.015106854,0.0015,0.0055928412,0.041,0.0253,0.002319778,-0.0020475182,-0.061001,-0.061826,2.823097369519297,0.00652665244911077,3.2949624622862417,0.012700000000000003,0.0165
2002-05-01,"1,067.14",15.936,26.06,0.2482556141,0.0173,0.0675,0.0809,0.0578,0.0222773404,0.0014,0.0,0.0015,0.0113,0.0041016102,-0.002141779,-0.0078,-0.009438,2.7763807008422425,0.006484331322945458,3.2682015716966992,0.013399999999999995,0.056299999999999996
2002-06-01,989.81,16.039,26.74,0.2665725018,0.017,0.0663,0.0795,0.0566,0.0275227705,0.0013,0.0005561735,0.0187,0.0073,0.0037079467,-0.0026067905,-0.071349,-0.072611,2.846372256355241,0.006442555512998549,3.357509571673797,0.013200000000000003,0.037899999999999996
2002-07-01,911.62,15.959,27.84,0.2820321945,0.0168,0.0653,0.079,0.0544,0.0284410263,0.0015,0.0011117287,0.0303,0.0094,0.0153427907,-0.0024205352,-0.073987,-0.075074,2.844009933417049,-0.005000322938191637,3.4004608354662187,0.013700000000000004,0.024099999999999996
2002-08-01,916.07,15.879,28.94,0.284411556,0.0162,0.0637,0.0758,0.051,0.0247476984,0.0014,0.0033314825,0.0464,0.0452,0.0094092909,-0.0029084989,0.007061,0.005401,2.7579364815439598,-0.005025451873089448,3.3581637212033377,0.0121,0.0046
2002-09-01,815.29,15.799,30.04,0.3245551555,0.0163,0.0615,0.074,0.048,0.029299296,0.0014,0.0016602103,0.0417,0.033,0.0073661128,-0.0032126151,-0.108965,-0.110421,2.868911646890712,-0.005050834653248071,3.511494826895934,0.012499999999999997,0.0063
2002-10-01,885.76,15.8907,29.2233,0.2934370638,0.0158,0.0632,0.0773,0.0508,0.025670932,0.0014,0.0016574586,-0.0294,-0.024,0.0115896355,-0.0037533659,0.088599,0.087103,2.677135032441762,0.005787385551049962,3.2863673362906938,0.014099999999999988,0.0802
2002-11-01,936.31,15.9823,28.4067,0.2769754993,0.0123,0.0631,0.0762,0.0521,0.0229075973,0.0012,0.0,-0.0122,0.013,0.0044490751,-0.0041663869,0.059019,0.057288,2.712462859893603,0.005747827451841214,3.287606032836434,0.0131,0.0643
2002-12-01,879.82,16.074,27.59,0.2953858956,0.0119,0.0621,0.0745,0.0484,0.0257359814,0.0011,-0.0022062879,0.0507,0.0361,0.002639538,-0.0041443054,-0.058834,-0.060464,2.836037059790527,0.005721199896923768,3.3762873882291946,0.012399999999999994,-0.0023000000000000034
2003-01-01,855.70,16.124,28.5,0.3059423072,0.0117,0.0617,0.0735,0.0495,0.0282889555,0.001,0.0044223328,-0.0106,0.0021,0.0051675744,,-0.026579,-0.02786,2.806887845254919,0.00310578546439233,3.3764830872746048,0.011799999999999998,0.0601
2003-02-01,841.15,16.174,29.41,0.3122513206,0.0117,0.0595,0.0706,0.0472,0.0279187105,0.0009,0.0077050083,0.0329,0.0264,0.0025641197,,-0.015246,-0.017225,2.7986510146736303,0.00309616941871127,3.3965807525659035,0.011099999999999999,0.0143
2003-03-01,848.18,16.224,30.32,0.2861177008,0.0113,0.0589,0.0695,0.0486,0.0240985953,0.001,0.0060076461,-0.0135,-0.008,0.0061361179,,0.010308,0.008967,2.7761836274087726,0.0030866127351423245,3.401499560774171,0.010600000000000005,0.062099999999999995
2003-04-01,916.92,16.2043,31.73,0.2696540306,0.0113,0.0574,0.0685,0.0481,0.0199668846,0.001,-0.0021715527,0.0102,0.0229,0.0030648098,,0.082774,0.081462,2.7025026391162363,-0.001214988292536301,3.374488605595104,0.011100000000000006,0.037899999999999996
2003-05-01,963.59,16.1847,33.14,0.2583755061,0.0107,0.0522,0.0638,0.0436,0.0064481102,0.0009,-0.0016322089,0.0592,0.0471,0.0022283195,,0.053251,0.051508,2.7308153515252336,-0.0012102875910029454,3.447490011998417,0.011599999999999992,-0.015600000000000003
2003-06-01,974.51,16.165,34.55,0.2544883373,0.0092,0.0497,0.0619,0.0452,0.0012618836,0.001,0.0010899183,-0.0154,-0.0143,0.0019977007,,0.012816,0.011351,2.7700324111773966,-0.0012179403478369544,3.529591550213679,0.012199999999999996,0.0606
2003-07-01,990.31,16.3053,35.8933,0.2476433348,0.009,0.0549,0.0662,0.0542,0.0002715813,0.0007,0.0010887316,-0.0982,-0.0881,0.0020460156,,0.017932,0.016505,2.7735582083360475,0.008641797158650988,3.5626186485503135,0.011299999999999998,0.15239999999999998
2003-08-01,"1,008.01",16.4457,37.2367,0.2428560733,0.0095,0.0588,0.0701,0.0532,0.0029170177,0.0007,0.0038064165,0.0166,0.0219,0.0009660564,,0.019597,0.018014,2.780467044864631,0.008573836528583456,3.5976978340892534,0.011299999999999998,0.036599999999999994
2003-09-01,995.97,16.586,38.58,0.2465417826,0.0094,0.0572,0.0679,0.049,0.0073234015,0.0008,0.0032502709,0.0546,0.0503,0.0018690885,,-0.010737,-0.012107,2.8192959660290122,0.008494921164380997,3.6634710074775834,0.010700000000000001,-0.005600000000000001
2003-10-01,"1,050.71",16.8523,41.9667,0.2333089667,0.0092,0.057,0.0673,0.0518,0.0072114259,0.0007,-0.0010799136,-0.0283,-0.0203,0.0014076127,,0.05556,0.05397,2.7689271459996165,0.01592817997060436,3.681316446663052,0.010299999999999997,0.0801
2003-11-01,"1,058.20",17.1187,45.3533,0.2337541521,0.0093,0.0565,0.0666,0.0519,0.0100007887,0.0007,-0.0027027027,-0.0027,0.0052,0.0009196631,,0.009259,0.007606,2.8309124332509805,0.01568428725136428,3.8052239412786686,0.010100000000000005,0.0546
2003-12-01,"1,111.92",17.385,48.74,0.2187398648,0.009,0.0562,0.066,0.0511,0.0069463157,0.0008,-0.0010840108,0.0139,0.0139,0.0008937,,0.05178,0.050107,2.803827765459825,0.015436332208844217,3.8347200481970605,0.009800000000000003,0.0372
2004-01-01,"1,131.13",17.598,49.8267,0.218027721,0.0088,0.0554,0.0644,0.0499,0.0068865017,0.0007,0.0048833424,0.0187,0.0187,0.0009787934,,0.019078,0.017991,2.848707259223369,0.012177493763544156,3.889472984934767,0.009000000000000001,0.0312
2004-02-01,"1,144.94",17.811,50.9133,0.2160532204,0.0093,0.055,0.0627,0.0483,0.0093613224,0.0006,0.005399568,0.023,0.0178,0.0006107509,,0.014403,0.012716,2.865413243956648,0.012030984733279126,3.915721186084568,0.0077000000000000055,0.025300000000000003
2004-03-01,"1,126.21",18.024,52.0,0.2817314655,0.0094,0.0533,0.0611,0.0474,0.0122820384,0.0009,0.0064446831,0.0141,0.0118,0.0019812495,,-0.014982,-0.016267,2.906686203129943,0.011887959173295215,3.9662257185814274,0.007800000000000001,0.033299999999999996
2004-04-01,"1,107.30",18.2167,53.3833,0.2853718668,0.0094,0.0573,0.0646,0.0531,0.0137662795,0.0008,0.0032017076,-0.0588,-0.0534,0.0012309377,,-0.015584,-0.016719,2.9179227557789305,0.01063455264898705,3.9930819629722514,0.007300000000000008,0.1119
2004-05-01,"1,120.68",18.4093,54.7667,0.2864115739,0.0102,0.0604,0.0675,0.0539,0.0163300833,0.0006,0.0058510638,-0.0051,-0.0071,0.0009776153,,0.013629,0.012024,2.899226971708413,0.010517215929482404,3.9894533450176546,0.007100000000000002,0.059000000000000004
2004-06-01,"1,140.84",18.602,56.15,0.279631603,0.0127,0.0601,0.0678,0.0532,0.0144914269,0.0008,0.0031729244,0.0121,0.0093,0.0007707704,,0.019488,0.018019,2.9037811018202753,0.010413130111862401,4.008538681184453,0.0076999999999999985,0.0411
2004-07-01,"1,101.72",18.789,56.69,0.2877883095,0.0133,0.0582,0.0662,0.0523,0.0147206707,0.001,-0.0015814444,0.0155,0.0184,0.0007770943,,-0.032954,-0.034111,2.966225592211386,0.010002490391110452,4.070551828336212,0.007999999999999993,0.0368
